entity_id,entity_type,entity_name,registration_id,state,district,village,latitude,longitude,season_year,crop_season,record_created_year,is_historical,landholding_size_ha,farmer_category,irrigation_type,tenure_type,farm_area_ha,sugarcane_variety,sowing_month,harvest_month,yield_tonnes,yield_per_ha,mill_id,cane_supplied_tonnes,recovery_rate_percent,FRP_rate,SAP_rate,payment_due_amount,payment_received_amount,payment_delay_days,residue_type,residue_quantity_tonnes,disposal_method,RMA_id,estimated_CO2e_avoided,estimated_gross_income,estimated_net_income,average_loan_amount_region,repayment_rate_region,subsidy_presence,data_source_name,data_source_type,data_collection_method,data_confidence_level,last_known_publication_year
RMA_STATE_WEST_BENGAL,RMA,Residue Management Agencies (State Proxy) - West Bengal,,West Bengal,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,2400.0,,RMA_STATE_WEST_BENGAL,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_WEST_BENGAL,RMA,Residue Management Agencies (State Proxy) - West Bengal,,West Bengal,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,2100.0,,RMA_STATE_WEST_BENGAL,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_WEST_BENGAL,RMA,Residue Management Agencies (State Proxy) - West Bengal,,West Bengal,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,,,,255.0,,,,,bagasse,2100.0,,RMA_STATE_WEST_BENGAL,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_TELANGANA,RMA,Residue Management Agencies (State Proxy) - Telangana,,Telangana,STATE_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,,,,220.0,,,,,bagasse,919200.0,,RMA_STATE_TELANGANA,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_TELANGANA,RMA,Residue Management Agencies (State Proxy) - Telangana,,Telangana,STATE_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,767400.0,,RMA_STATE_TELANGANA,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_TELANGANA,RMA,Residue Management Agencies (State Proxy) - Telangana,,Telangana,STATE_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,,,,230.0,,,,,bagasse,334800.0,,RMA_STATE_TELANGANA,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_TELANGANA,RMA,Residue Management Agencies (State Proxy) - Telangana,,Telangana,STATE_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,,,,255.0,,,,,bagasse,744900.0,,RMA_STATE_TELANGANA,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
RMA_STATE_TELANGANA,RMA,Residue Management Agencies (State Proxy) - Telangana,,Telangana,STATE_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,,,,275.0,,,,,bagasse,724200.0,,RMA_STATE_TELANGANA,,,,,,,Cane crushed: DAC&FW Ready Reckoner; Bagasse factor (~30% of cane crushed): literature synthesis,Model-Derived,Statistical Compilation,Medium,2024.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2011.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2012.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2013.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2013-14,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2014.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2014-15,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2015.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2015-16,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2016.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2016-17,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2017.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2017-18,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2018.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2018-19,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2019.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2020.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2020-21,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2021.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2021-22,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2022.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2022-23,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2023.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2023-24,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2024.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2024-25,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2024.0
BANK_INDIA_AGG,Bank,Banks/NBFCs (India Aggregate Indicators - Non-personal),,India,NATIONAL_AGG,,,,2025,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,RBI Annual Reports; NABARD Annual Reports (Agricultural Credit Aggregates),Secondary,Administrative,Medium,2024.0
SAP_STATE_PUNJAB,Farmer,Sugarcane Farmers (SAP Reference) - Punjab,,Punjab,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_PUNJAB,Farmer,Sugarcane Farmers (SAP Reference) - Punjab,,Punjab,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,225.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_PUNJAB,Farmer,Sugarcane Farmers (SAP Reference) - Punjab,,Punjab,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,240.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_HARYANA,Farmer,Sugarcane Farmers (SAP Reference) - Haryana,,Haryana,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_HARYANA,Farmer,Sugarcane Farmers (SAP Reference) - Haryana,,Haryana,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,226.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_HARYANA,Farmer,Sugarcane Farmers (SAP Reference) - Haryana,,Haryana,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,240.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_UTTAR_PRADESH,Farmer,Sugarcane Farmers (SAP Reference) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_UTTAR_PRADESH,Farmer,Sugarcane Farmers (SAP Reference) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,240.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_UTTAR_PRADESH,Farmer,Sugarcane Farmers (SAP Reference) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,280.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_MAHARASHTRA,Farmer,Sugarcane Farmers (SAP Reference) - Maharashtra,,Maharashtra,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_MAHARASHTRA,Farmer,Sugarcane Farmers (SAP Reference) - Maharashtra,,Maharashtra,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,185.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_MAHARASHTRA,Farmer,Sugarcane Farmers (SAP Reference) - Maharashtra,,Maharashtra,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,230.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_GUJARAT,Farmer,Sugarcane Farmers (SAP Reference) - Gujarat,,Gujarat,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_GUJARAT,Farmer,Sugarcane Farmers (SAP Reference) - Gujarat,,Gujarat,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_GUJARAT,Farmer,Sugarcane Farmers (SAP Reference) - Gujarat,,Gujarat,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,250.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_TAMIL_NADU,Farmer,Sugarcane Farmers (SAP Reference) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,190.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_TAMIL_NADU,Farmer,Sugarcane Farmers (SAP Reference) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,200.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_TAMIL_NADU,Farmer,Sugarcane Farmers (SAP Reference) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,225.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_KARNATAKA,Farmer,Sugarcane Farmers (SAP Reference) - Karnataka,,Karnataka,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_KARNATAKA,Farmer,Sugarcane Farmers (SAP Reference) - Karnataka,,Karnataka,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_KARNATAKA,Farmer,Sugarcane Farmers (SAP Reference) - Karnataka,,Karnataka,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,220.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_BIHAR,Farmer,Sugarcane Farmers (SAP Reference) - Bihar,,Bihar,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,205.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_BIHAR,Farmer,Sugarcane Farmers (SAP Reference) - Bihar,,Bihar,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_BIHAR,Farmer,Sugarcane Farmers (SAP Reference) - Bihar,,Bihar,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,245.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_UTTARAKHAND,Farmer,Sugarcane Farmers (SAP Reference) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_UTTARAKHAND,Farmer,Sugarcane Farmers (SAP Reference) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,255.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_UTTARAKHAND,Farmer,Sugarcane Farmers (SAP Reference) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,285.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_ANDHRA_PRADESH,Farmer,Sugarcane Farmers (SAP Reference) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2010-11,Annual,2026,True,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_ANDHRA_PRADESH,Farmer,Sugarcane Farmers (SAP Reference) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2011-12,Annual,2026,True,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
SAP_STATE_ANDHRA_PRADESH,Farmer,Sugarcane Farmers (SAP Reference) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2012-13,Annual,2026,True,,,,,,,,,,,,,,170.0,250.0,,,,,,,,,,,,,,Indian Sugar Mills Association (ISMA) SAP table (2010-11 to 2012-13),Secondary,Statistical Compilation,Medium,2013.0
MILL_STATE_ANDHRA_PRADESH,Mill,All Registered Mills (State Aggregate) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_ANDHRA_PRADESH,5408000.0,9.28,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_BIHAR,Mill,All Registered Mills (State Aggregate) - Bihar,,Bihar,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_BIHAR,8102000.0,10.37,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_CHHATTISGARH,Mill,All Registered Mills (State Aggregate) - Chhattisgarh,,Chhattisgarh,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_CHHATTISGARH,1206000.0,9.74,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_GOA,Mill,All Registered Mills (State Aggregate) - Goa,,Goa,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_GOA,53000.0,7.5,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_GUJARAT,Mill,All Registered Mills (State Aggregate) - Gujarat,,Gujarat,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_GUJARAT,10381000.0,10.74,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_HARYANA,Mill,All Registered Mills (State Aggregate) - Haryana,,Haryana,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_HARYANA,6774000.0,10.31,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_KARNATAKA,Mill,All Registered Mills (State Aggregate) - Karnataka,,Karnataka,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_KARNATAKA,41268000.0,10.79,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_MADHYA_PRADESH,Mill,All Registered Mills (State Aggregate) - Madhya Pradesh,,Madhya Pradesh,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_MADHYA_PRADESH,4364000.0,9.91,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_MAHARASHTRA,Mill,All Registered Mills (State Aggregate) - Maharashtra,,Maharashtra,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_MAHARASHTRA,95161000.0,10.05,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_ODISHA,Mill,All Registered Mills (State Aggregate) - Odisha,,Odisha,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_ODISHA,401000.0,9.7,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_PUDUCHERRY,Mill,All Registered Mills (State Aggregate) - Puducherry,,Puducherry,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_PUDUCHERRY,,,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_PUNJAB,Mill,All Registered Mills (State Aggregate) - Punjab,,Punjab,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_PUNJAB,7754000.0,10.14,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_RAJASTHAN,Mill,All Registered Mills (State Aggregate) - Rajasthan,,Rajasthan,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_RAJASTHAN,116000.0,8.63,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_TAMIL_NADU,Mill,All Registered Mills (State Aggregate) - Tamil Nadu,,Tamil Nadu,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_TAMIL_NADU,10854000.0,10.21,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_TELANGANA,Mill,All Registered Mills (State Aggregate) - Telangana,,Telangana,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_TELANGANA,2414000.0,8.67,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_UTTAR_PRADESH,Mill,All Registered Mills (State Aggregate) - Uttar Pradesh,,Uttar Pradesh,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTAR_PRADESH,103270000.0,11.48,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_UTTARAKHAND,Mill,All Registered Mills (State Aggregate) - Uttarakhand,,Uttarakhand,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_UTTARAKHAND,3653000.0,10.74,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_WEST_BENGAL,Mill,All Registered Mills (State Aggregate) - West Bengal,,West Bengal,STATE_AGG,,,,2019-20,Annual,2026,True,,,,,,,,,,,MILL_STATE_WEST_BENGAL,,,275.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2019-20; FRP kept unchanged vs 2018-19; base FRP from PIB 2018-19 release,Primary,Administrative,High,2019.0
MILL_STATE_ANDHRA_PRADESH,Mill,All Registered Mills (State Aggregate) - Andhra Pradesh,,Andhra Pradesh,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,,,,,,,MILL_STATE_ANDHRA_PRADESH,5408000.0,9.28,285.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2020-21,Primary,Administrative,High,2020.0
MILL_STATE_BIHAR,Mill,All Registered Mills (State Aggregate) - Bihar,,Bihar,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,,,,,,,MILL_STATE_BIHAR,8102000.0,10.37,285.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2020-21,Primary,Administrative,High,2020.0
MILL_STATE_CHHATTISGARH,Mill,All Registered Mills (State Aggregate) - Chhattisgarh,,Chhattisgarh,STATE_AGG,,,,2020-21,Annual,2026,True,,,,,,,,,,,MILL_STATE_CHHATTISGARH,1206000.0,9.74,285.0,,,,,,,,,,,,,,,PIB (CCEA) press release on sugarcane FRP for sugar season 2020-21,Primary,Administrative,High,2020.0
